transcript_id	cds_start	cds_end	transcript_length	genomic_cds_starts	genomic_cds_ends
"""ENSDART00000171687"""	0	33437	33437	2861265,2863466,2863661,2866834,2869231,2869630,2872846,2874878,2875440,2875600,2875785,2877599,2877806,2879145,2882380,2882576,2884592,2884718,2885324,2887498,2889109,2890987,2891642,2891837	2861366,2863587,2863733,2866971,2869413,2869656,2873031,2874954,2875469,2875693,2875868,2877724,2877896,2879273,2882495,2882731,2884633,2884807,2885523,2887597,2889290,2891087,2891738,2892008
"""ENSDART00000171689"""	98983	118410	19427	13763425,13779527	13764812,13780496
"""ENSDART00000171691"""	21	6138	6117	38680055,38680842,38681009,38681230,38681875,38683132,38683363,38683616,38683948,38684405,38684795	38680096,38680922,38681134,38681334,38681937,38683269,38683506,38683861,38684093,38684486,38684902
"""ENSDART00000171693"""	4674	9550	4876	51286453,51286704,51287067,51290052,51290558	51286458,51286741,51287378,51290372,51290607
"""ENSDART00000171694"""	3	1871	1868	34343527,34344766	34343596,34345046
"""ENSDART00000171698"""	0	192	192	374875	374971
"""ENSDART00000171699"""	4627	17411	12784	21338156,21340429,21340744,21342892,21343019,21343244,21343545,21346342,21347202,21348338,21349313	21338295,21340573,21340945,21342927,21343163,21343415,21343754,21346536,21347315,21348405,21349418
"""ENSDART00000171701"""	0	35792	35792	8492640,8499509,8502868,8506256,8509667,8511808,8512780,8514123,8516991,8517675,8521055,8525121,8525767	8492778,8499769,8502997,8506404,8509800,8511958,8512856,8514528,8517092,8517827,8521207,8525272,8526102
"""ENSDART00000171703"""	0	31495	31495	21789978,21812551,21814609,21816337,21818354	21792416,21812609,21814662,21816455,21818580
"""ENSDART00000171704"""	479	8367	7888	38468515,38469753,38471778,38474171,38475499	38468686,38469936,38471919,38474262,38475658
"""ENSDART00000171708"""	10	66345	66335	11568472,11568893,11571081,11571239,11573210,11573349,11575533,11575718,11576306,11577331,11577557,11577833,11579342,11579616,11602183,11603872,11604097,11605608,11605798,11607752,11609218,11612129,11614058,11614239,11615232,11615604,11617105,11624456,11632401	11568567,11568925,11571164,11571364,11573251,11573441,11575637,11575822,11576407,11577447,11577643,11577889,11579398,11579666,11602281,11603988,11604204,11605718,11605875,11607835,11609280,11612209,11614150,11614283,11615336,11615732,11617203,11624518,11632403
"""ENSDART00000171709"""	127	31097	30970	8627875,8654178,8657518,8657690,8657959	8627928,8654345,8657607,8657865,8658160
"""ENSDART00000171710"""	22563	43576	21013	71816798,71817051,71818269,71818581,71824272,71837152	71816916,71817127,71818405,71818703,71824391,71837196
"""ENSDART00000171711"""	4398	7358	2960	64207924,64210080	64208106,64210391
"""ENSDART00000171712"""	621	13018	12397	34598961,34603561,34603771,34603960,34605136,34608673	34599503,34603682,34603875,34604076,34605252,34609516
"""ENSDART00000171715"""	70	8813	8743	32392612,32394495,32395289,32395520,32395667,32397754,32398088,32400422	32392659,32394654,32395387,32395582,32395791,32397879,32398132,32400559
"""ENSDART00000171717"""	411	2255	1844	12378032,12378405,12378713,12378892,12379200	12378128,12378493,12378788,12378991,12379359
"""ENSDART00000171718"""	3	53864	53861	33008064,33008874,33009072,33009237,33009895,33010012,33010722,33011941,33014382,33016126,33017797,33018092,33020085,33022276,33023305,33024214,33025344,33025557,33027076,33031222,33032350,33032545,33032847,33034031,33034265,33040855,33059117	33008147,33008984,33009158,33009330,33009919,33010260,33010739,33011961,33014459,33016215,33017874,33018172,33020339,33022356,33023478,33024271,33025470,33025684,33027135,33031263,33032456,33032656,33032940,33034133,33034340,33040997,33059246
"""ENSDART00000171719"""	0	42998	42998	23045096,23045592,23045801,23049263,23049397,23049648,23050176,23050471,23053171,23056299,23058958,23062246,23062617,23065525,23065720,23065883,23066848,23068599,23068796,23071165,23071427,23072003,23072261,23073706,23075633,23075922,23076163,23076557,23076733,23077398,23078954,23079198,23080059,23082084,23082658	23045115,23045710,23045850,23049309,23049518,23049767,23050285,23050538,23053660,23057238,23059021,23062397,23062796,23065597,23065798,23066089,23066980,23068708,23068939,23071342,23071564,23072178,23072378,23073809,23075706,23076043,23076304,23076654,23076841,23077575,23079121,23079347,23080115,23082131,23082849
"""ENSDART00000171721"""	359	8518	8159	52378843,52381249,52382265,52386619	52378956,52381312,52382352,52386679
"""ENSDART00000171722"""	345	1253	908	54062855,54063307	54062989,54063468
"""ENSDART00000171723"""	268	92886	92618	3284684,3368320,3371765,3375350	3285235,3368511,3372975,3375350
"""ENSDART00000171725"""	48	19045	18997	22580627,22589533,22597905,22598906	22580676,22589726,22598059,22599067
"""ENSDART00000171726"""	12257	61874	49617	14400267,14405148,14446078,14446243,14448618,14448771	14400412,14405237,14446136,14446337,14448691,14449098
"""ENSDART00000171729"""	58	18915	18857	907324,924953,925877	907370,925131,925917
"""ENSDART00000171730"""	1530	63295	61765	44135509,44135675,44135848,44140157,44140460,44140845,44195577	44135586,44135757,44136004,44140252,44140738,44140978,44196015
"""ENSDART00000171731"""	0	9744	9744	14571839,14578501,14580508	14572116,14578541,14580887
"""ENSDART00000171733"""	235	2899	2664	24318266,24318568,24318744,24319069,24319334,24319619,24320032	24318425,24318641,24318870,24319246,24319540,24319736,24320052
"""ENSDART00000171737"""	0	1409	1409	17308,17681,17948,18134	17548,17772,18046,18211
"""ENSDART00000171738"""	3	3176	3173	3961412,3962589,3963645	3961435,3963498,3963649
"""ENSDART00000171741"""	95	25167	25072	9092053,9092795,9093598,9114452,9114623,9115299,9115559	9092290,9093238,9093692,9114502,9114998,9115472,9115656
"""ENSDART00000171744"""	311	24068	23757	7593540,7601385,7617035	7593641,7601532,7617042
"""ENSDART00000171745"""	60	23183	23123	62198457,62199518,62200697,62212070,62212385,62212680,62213436,62213714,62214409,62217636	62198983,62199564,62200870,62212243,62212558,62212853,62213609,62213887,62216227,62217894
"""ENSDART00000171746"""	876	17833	16957	51614329,51623370,51624799,51626025,51626542,51630325	51614354,51623464,51624874,51626251,51626623,51630555
"""ENSDART00000171748"""	14250	26061	11811	26390265,26391433,26391731,26392328,26392597,26392771,26395014,26396017,26396194,26396403,26396985,26397816,26397951,26398252,26400379	26390396,26391612,26391805,26392399,26392680,26392860,26395112,26396103,26396253,26396536,26397039,26397867,26398084,26398488,26400489
"""ENSDART00000171750"""	4228	5686	1458	1289410	1290139
"""ENSDART00000171753"""	33	6360	6327	1031726,1031954,1034601,1034942	1031818,1032047,1034681,1036365
"""ENSDART00000171755"""	3	11736	11733	16857532,16859046,16859640,16862124,16862203,16862446,16866584,16866759,16867187,16867372,16868167	16857648,16859190,16859674,16862150,16862349,16862580,16866685,16866817,16867286,16867524,16868211
"""ENSDART00000171758"""	38	1260	1222	29083485	29084096
"""ENSDART00000171764"""	0	18010	18010	51660158,51662237,51662492,51665000,51667359,51677237,51677393,51677548	51660223,51662346,51662579,51665086,51667424,51677317,51677459,51677579
"""ENSDART00000171765"""	3	52148	52145	48382022,48385120,48385305,48385511,48388098,48388583,48388811,48391346,48391660,48392091,48393041,48396454,48396671,48398419,48400532,48401901,48402571,48402965,48403683,48403910,48405981,48431465	48382148,48385218,48385413,48385618,48388208,48388726,48388887,48391431,48391782,48392271,48393258,48396591,48396777,48398530,48400638,48402033,48402654,48403094,48403827,48403991,48406108,48431552
"""ENSDART00000171766"""	0	8642	8642	19068442,19072451,19076336	19068572,19072753,19076494
"""ENSDART00000171769"""	3	26563	26560	54437056,54439479,54439612,54441752,54442179,54443619,54446850,54451066,54452321,54462003,54462384,54462516	54437090,54439536,54439672,54441812,54442222,54443719,54447115,54451127,54452384,54462180,54462494,54462551
"""ENSDART00000171770"""	202	4073	3871	51220485,51220943,51223591	51220846,51221257,51223636
"""ENSDART00000171771"""	654	9652	8998	21095538,21095809,21097238,21097746,21098193,21098671,21099500,21100026,21100256,21101730,21102873	21095629,21095921,21097379,21097833,21098381,21098811,21099696,21100160,21100385,21101875,21103023
"""ENSDART00000171772"""	0	983	983	36212897,36213404	36213289,36213446
"""ENSDART00000171774"""	252	12831	12579	5575204,5577108,5577316,5578233,5578823,5580944,5581494,5584540,5586732	5575300,5577222,5577366,5578317,5578961,5581050,5581584,5584677,5586850
"""ENSDART00000171777"""	1213	288765	287552	13040639,13167673,13185504,13207925,13255753,13310874,13316714,13317452,13320636,13324115,13326637	13040672,13167776,13185595,13208065,13255872,13310991,13316981,13317621,13320750,13324314,13326738
"""ENSDART00000171781"""	539	69804	69265	26403873,26405398,26410005,26410247,26411107,26413476,26413607,26414733,26414925,26415147,26419376,26419802,26420659,26423017,26424765,26428173,26428907,26429817,26430083,26433807,26434119,26436175,26436385,26437733,26438053,26439714,26440188,26441976,26443846,26445149,26450279,26451382,26452036,26453861,26454090,26454325,26456603,26456912,26457355,26459874,26461367,26461667,26463869,26464187,26464569,26466809	26403951,26405453,26410093,26410346,26411201,26413517,26413780,26414793,26415056,26415209,26419460,26419964,26420833,26423203,26425043,26428273,26429015,26430000,26430194,26434033,26434206,26436291,26436537,26437916,26438177,26439848,26440361,26442086,26444007,26445314,26450391,26451498,26452075,26453964,26454224,26454441,26456730,26457082,26457509,26460055,26461452,26461765,26464110,26464488,26464669,26466986
"""ENSDART00000171782"""	338	94000	93662	32979470,32992945,33029387,33034577,33043434,33043624,33044424,33045518,33048099,33052511,33054607,33055120,33059525,33061236,33063168,33065385,33065616,33065778,33066706,33070563	32979782,32992976,33029620,33034702,33043505,33043788,33044510,33045647,33048140,33052558,33054776,33055213,33059667,33061253,33063194,33065522,33065686,33065805,33066863,33070809
"""ENSDART00000171783"""	0	13523	13523	39416336,39418708,39424086,39424662,39425151,39426988,39427644,39428938	39416439,39418924,39424129,39424743,39425285,39427080,39427736,39429018
"""ENSDART00000171786"""	3	18808	18805	3630827,3631047,3632173,3632477,3633924,3635717,3636009,3636646,3636900,3637596,3639629,3639873,3640395,3641399,3642151,3642800,3644256,3644435,3646883	3630962,3631158,3632307,3632701,3634072,3635926,3636124,3636822,3637081,3637712,3639797,3639989,3640415,3641503,3642261,3642962,3644356,3644593,3647014
"""ENSDART00000171787"""	268	9616	9348	61194160,61196697,61200115,61203125	61194182,61196806,61200247,61203185
"""ENSDART00000171795"""	3	25505	25502	10299740,10301191,10302401,10302580,10306463,10306690,10306818,10308224,10310695,10313936,10314367,10318323,10318739,10323768	10299871,10301442,10302487,10302702,10306542,10306704,10306956,10308340,10310846,10314039,10314402,10318455,10318759,10323816
"""ENSDART00000171796"""	20	42933	42913	57046974,57049916,57053436,57053731,57054047,57084794,57085708,57086039	57047232,57051734,57053609,57053904,57054220,57084967,57085754,57086556
"""ENSDART00000171798"""	0	178	178	8873204	8873293
"""ENSDART00000171799"""	64	1866	1802	8506,8643,8839,9043,9668	8566,8836,8920,9151,9767
"""ENSDART00000171801"""	117	14796	14679	12811826,12814263,12814483,12816334,12816533,12816841,12818643,12818897,12819142,12819305,12820031,12822165,12822629,12822810,12822975,12823125,12824432	12812016,12814402,12814588,12816430,12816688,12816953,12818736,12819045,12819241,12819456,12820098,12822286,12822729,12822874,12823045,12823208,12824572
"""ENSDART00000171802"""	0	3999	3999	4054036,4054326,4055887,4056203,4056732,4057096	4054198,4054421,4056120,4056341,4056767,4057234
"""ENSDART00000171804"""	732	48298	47566	3879224,3880979,3881186,3884920,3885348,3888092,3888261,3890234,3891501,3893811,3894100,3895419,3897815,3898032,3898390,3901108,3901456,3903152,3906033,3907745,3924408	3879385,3881086,3881297,3885055,3885517,3888181,3888352,3890315,3891598,3893877,3894285,3895555,3897925,3898124,3898476,3901197,3901499,3903227,3906104,3907863,3924543
"""ENSDART00000171805"""	449	128075	127626	2558243,2637763,2642469,2682598,2682808,2683926	2558378,2637914,2642629,2682729,2682970,2684528
"""ENSDART00000171806"""	4708	14725	10017	43740977,43743219,43743362,43745454,43745625,43747990,43748378,43748583,43749980	43741096,43743290,43743460,43745544,43745727,43748060,43748505,43748692,43750094
"""ENSDART00000171808"""	377	168399	168022	32437284,32445762,32447801,32449122,32451840,32452101,32453053,32453357,32458332,32459869,32462558,32462961,32463244,32464408,32467272,32468787,32469325,32472075,32491552,32493577,32507083,32515838,32579296,32590966	32437772,32445908,32447988,32449248,32451974,32452228,32453157,32453561,32458663,32460000,32462861,32463116,32463374,32464590,32467436,32468984,32469534,32472224,32491803,32493702,32507313,32515984,32579385,32595982
"""ENSDART00000171809"""	3931	10688	6757	35428470,35430155,35430548,35430878,35433134,35433327,35433519,35433893,35434085	35428585,35430370,35430657,35430992,35433250,35433420,35433615,35433993,35434177
"""ENSDART00000171811"""	594	35343	34749	54161956,54162794,54163144,54166507,54166675,54193066,54194337	54162236,54162995,54163268,54166590,54166832,54193193,54195035
"""ENSDART00000171813"""	51556	206389	154833	7580155,7628140,7640670,7652074,7670704,7673024,7673622,7681545,7684288,7686723,7687406,7688327,7691929,7696417,7700558,7710133,7720326,7720608,7722038,7726674,7731282	7580263,7628353,7640779,7652874,7670997,7673127,7673807,7681583,7684471,7686845,7687611,7688500,7692138,7696637,7700624,7710224,7720494,7720736,7722134,7726802,7731316
"""ENSDART00000171818"""	0	1299	1299	21908957,21909727	21909028,21909956
"""ENSDART00000171819"""	6288	85697	79409	24056359,24056378,24058696,24135367	24056376,24056512,24058820,24135430
"""ENSDART00000171822"""	449	10888	10439	45931681,45941860	45931723,45941969
"""ENSDART00000171823"""	3574	81610	78036	16193805,16201554,16204126,16214851,16217058,16217790,16219641,16221009,16221623,16231966,16241363,16247996,16258170,16260207,16269975	16193831,16201875,16204281,16214951,16217211,16217928,16219871,16221096,16221685,16232032,16241442,16248088,16258245,16260297,16270071
"""ENSDART00000171824"""	0	3057	3057	54618332,54620461,54620640,54620969	54618423,54620549,54620705,54621057
"""ENSDART00000171825"""	3	19830	19827	40495,59514	41195,59568
"""ENSDART00000171826"""	922	61815	60893	37380747,37406358,37413739,37422806,37423086,37433375,37439183	37380844,37406502,37413871,37423002,37423881,37433488,37439673
"""ENSDART00000171829"""	34	30053	30019	11910000,11912491,11928860,11929124,11929970,11939506	11910040,11912645,11928962,11929169,11930074,11939540
"""ENSDART00000171831"""	0	6653	6653	7758145,7759382,7759573,7763759,7763959	7758244,7759486,7759761,7763865,7764130
"""ENSDART00000171833"""	3	69542	69539	6522570,6527772,6530678,6530978,6531163,6533785,6536303,6539512,6541882,6542112,6546464,6546838,6547057,6548537,6549246,6553244,6553421,6555851,6558925,6560154,6560315,6563836,6566063,6566506,6569111,6569295,6573328,6573528,6577353,6577539,6577999,6582439,6582690,6582836,6584245,6587014	6522870,6528006,6530729,6531077,6531341,6533877,6536328,6539659,6542004,6542262,6546599,6546971,6547098,6548697,6549422,6553339,6553517,6555999,6559074,6560225,6560467,6563998,6566251,6566696,6569200,6569511,6573452,6573706,6577453,6577764,6578264,6582579,6582742,6582952,6584437,6587066
"""ENSDART00000171834"""	172	24353	24181	12707718,12712707,12717436,12719783,12721496,12723846,12725190,12727772,12728091,12729720,12729878,12730058	12707887,12712829,12717847,12719991,12721574,12724008,12725282,12727908,12728189,12729798,12729969,12730156
"""ENSDART00000171835"""	697	28172	27475	14870774,14883574,14897527,14897676	14870881,14883712,14897595,14897806
"""ENSDART00000171836"""	0	9881	9881	25237,26519,30611,30810,34498	25265,26636,30673,30969,34625
"""ENSDART00000171837"""	776	16389	15613	44607321,44609079,44612147,44612293,44613598,44614138,44614746,44614902,44615047,44615218,44615799,44617066,44617689,44619115,44619488,44621297	44607413,44609170,44612206,44612361,44613751,44614290,44614810,44614966,44615139,44615294,44615901,44617165,44617774,44619291,44619572,44621387
