transcript_id	cds_start	cds_end	transcript_length
ENST00000367474.2	239	56280	56041
ENST00000449934.7	38	9824	9786
ENST00000399212.5	1579	24081	22502
ENST00000275988.5	174	1720	1546
ENST00000681355.1	36059	84968	48909
ENST00000518829.5	1156	9947	8791
ENST00000367475.7	0	183597	183597
ENST00000563525.2	764	8942	8178
ENST00000639913.1	8270	771634	763364
ENST00000276014.11	628	71338	70710
ENST00000399213.2	331	14991	14660
ENST00000449935.6	130	8050	7920
ENST00000681358.1	102	37401	37299
ENST00000518832.2	423	144803	144380
ENST00000367478.9	2322	70414	68092
ENST00000399215.5	1579	25657	24078
ENST00000449938.7	2771	44062	41291
ENST00000276052.10	78	7441	7363
ENST00000681360.1	11276	12255	979
ENST00000518835.1	103	546	443
ENST00000639916.1	911	18641	17730
ENST00000367480.7	0	183488	183488
ENST00000276054.9	955	11337	10382
ENST00000449942.6	1232	3291	2059
ENST00000399218.8	4352	209525	205173
ENST00000681361.1	190	8405	8215
ENST00000518840.6	340	2772	2432
ENST00000563531.5	11	5361	5350
ENST00000367481.7	108	183646	183538
ENST00000639920.1	0	4883	4883
ENST00000276055.4	167	3081	2914
ENST00000399219.7	8	6063	6055
ENST00000449944.5	188	15346	15158
ENST00000681362.1	0	4728	4728
ENST00000518841.5	415	2766	2351
ENST00000367482.8	597	14961	14364
ENST00000276062.9	223	2793	2570
ENST00000449945.5	19576	28024	8448
ENST00000399220.3	1949	4077	2128
ENST00000681363.1	36090	78043	41953
ENST00000518844.5	3	104030	104027
ENST00000639921.1	1141	1669	528
ENST00000563541.1	0	6034	6034
ENST00000367483.8	597	21574	20977
ENST00000276066.4	46	3123	3077
ENST00000399221.3	0	4320	4320
ENST00000449946.5	618	1704	1086
ENST00000518847.2	209	6178	5969
ENST00000681365.1	7016	212393	205377
ENST00000367485.4	597	21419	20822
ENST00000639932.1	16	4728	4712
ENST00000276072.9	0	91317	91317
ENST00000449949.5	0	294	294
ENST00000399228.6	18589	41238	22649
ENST00000518849.1	6959	33725	26766
ENST00000681367.1	96	34835	34739
ENST00000367490.5	0	80559	80559
ENST00000276079.13	7003	17841	10838
ENST00000399229.7	3	48536	48533
ENST00000449956.3	8	16530	16522
ENST00000639943.1	0	16553	16553
ENST00000563544.5	673	10833	10160
ENST00000681375.1	53	7516	7463
ENST00000276101.7	1269	10382	9113
ENST00000449966.5	1711	3701	1990
ENST00000399231.8	6418	227049	220631
ENST00000681376.1	11505	14131	2626
ENST00000639945.1	13887	50012	36125
ENST00000367495.4	39	11441	11402
ENST00000276105.3	149	7906	7757
ENST00000449969.5	161	39530	39369
ENST00000399232.8	1842	837762	835920
ENST00000563545.1	61	933	872
ENST00000681379.1	25811	29853	4042
ENST00000518850.5	3221	3812	591
ENST00000367497.1	290	2214	1924
ENST00000639949.1	49831	53706	3875
ENST00000276123.7	3489	30017	26528
ENST00000449970.6	449	36615	36166
ENST00000399233.7	6416	227121	220705
ENST00000681380.1	282	74478	74196
ENST00000518852.5	591	82935	82344
ENST00000367498.8	1650	15018	13368
ENST00000276127.9	6190	7994	1804
ENST00000399237.6	0	56091	56091
ENST00000449971.5	5126	8776	3650
ENST00000681383.1	47350	82374	35024
ENST00000639950.1	0	17712	17712
ENST00000518853.5	50034	61319	11285
ENST00000563548.5	30192	31776	1584
ENST00000276141.10	1537	29540	28003
ENST00000399240.5	352	96488	96136
ENST00000449975.1	0	42403	42403
ENST00000681384.1	5978	23828	17850
ENST00000367500.9	3675	136315	132640
ENST00000518856.1	1367	3705	2338
ENST00000639952.1	4969	458505	453536
ENST00000399246.3	2071	16097	14026
ENST00000276173.5	689	3673	2984
ENST00000449979.5	102254	102650	396
ENST00000681385.1	127029	158438	31409
ENST00000367501.7	3762	136402	132640
ENST00000518857.5	27832	48592	20760
ENST00000449980.1	1581	2317	736
ENST00000399249.6	468	25030	24562
ENST00000276175.7	41	74470	74429
ENST00000681386.1	0	332	332
ENST00000639953.1	4453	6489	2036
ENST00000367505.6	1887	75535	73648
ENST00000518864.5	484450	884571	400121
ENST00000399256.4	627	22242	21615
ENST00000276185.9	4139	86237	82098
ENST00000449981.6	0	261376	261376
ENST00000563551.1	3763	8408	4645
ENST00000681387.1	8385	24727	16342
ENST00000367506.10	1921	40795	38874
ENST00000518867.5	0	3261	3261
ENST00000639955.1	5350	19965	14615
ENST00000276198.6	142851	324696	181845
ENST00000449985.6	1018	3152	2134
ENST00000399262.7	823	306031	305208
ENST00000681391.1	16858	37338	20480
ENST00000367509.8	42028	55559	13531
ENST00000518868.5	45925	112311	66386
ENST00000276201.7	859	20344	19485
ENST00000449987.6	3149	29896	26747
ENST00000399272.5	1603	97820	96217
ENST00000563556.1	23	7862	7839
ENST00000639956.1	9331	20034	10703
ENST00000681393.1	12706	15526	2820
ENST00000367510.8	41996	55742	13746
ENST00000518869.1	28494	45104	16610
ENST00000449988.1	76	14447	14371
ENST00000399273.5	160	87647	87487
ENST00000276202.9	157	196155	195998
ENST00000681394.1	88	21817	21729
ENST00000367511.4	3948	186094	182146
ENST00000518871.5	52309	62410	10101
ENST00000639958.1	983	16173	15190
ENST00000449992.5	0	106190	106190
ENST00000399275.7	25714	31498	5784
ENST00000276204.10	74	196084	196010
ENST00000681395.1	30	12514	12484
ENST00000367512.8	3573	66976	63403
ENST00000518874.6	10	18961	18951
ENST00000563558.5	10077	21608	11531
ENST00000449996.7	72	91929	91857
ENST00000399277.6	1490	23449	21959
ENST00000276211.10	23320	32066	8746
ENST00000639959.1	1694	3886	2192
ENST00000681397.1	286	7889	7603
ENST00000367519.9	2114	111182	109068
ENST00000518875.5	373	1247	874
ENST00000450000.5	0	9633	9633
ENST00000399284.1	3	775	772
ENST00000276218.4	98	2106	2008
ENST00000681398.1	6639	9388	2749
ENST00000367520.3	799	27180	26381
ENST00000518878.5	8665	21490	12825
ENST00000563559.5	136	36093	35957
ENST00000399285.5	92	2088	1996
ENST00000450006.7	46	15932	15886
ENST00000639968.1	230609	761172	530563
ENST00000276241.11	422	15417	14995
ENST00000681399.1	61	29688	29627
ENST00000367521.5	2927	10385	7458
ENST00000518882.2	0	92188	92188
ENST00000563560.1	0	1398	1398
ENST00000399286.3	2558	3330	772
ENST00000450008.3	588	29649	29061
ENST00000276282.7	2671	112857	110186
ENST00000639969.1	3	1189	1186
ENST00000681400.1	79047	83311	4264
ENST00000518883.6	6135	8051	1916
ENST00000367524.8	286	270724	270438
ENST00000563564.1	0	36	36
ENST00000399289.7	2558	3330	772
ENST00000450014.1	195	12922	12727
ENST00000276297.9	2453	421277	418824
ENST00000681402.1	36947	49983	13036
ENST00000518887.5	737	27425	26688
ENST00000367525.3	381	18904	18523
ENST00000563566.5	168	5736	5568
ENST00000399292.8	3998	10304	6306
ENST00000450019.5	15692	32709	17017
ENST00000639971.1	9974	29044	19070
ENST00000276326.9	18286	56595	38309
ENST00000518892.1	0	30678	30678
ENST00000681404.1	8479	143398	134919
ENST00000367526.8	247	270723	270476
ENST00000563573.5	0	630	630
ENST00000450020.7	89	5316	5227
ENST00000399295.2	3901	10207	6306
ENST00000276344.6	10776	12676	1900
ENST00000639972.2	1208	144406	143198
ENST00000681406.1	438	123070	122632
ENST00000367534.5	194	12794	12600
ENST00000563577.1	1402	4870	3468
ENST00000450022.1	0	280	280
ENST00000399298.8	3683	47537	43854
ENST00000518893.1	17	38011	37994
ENST00000276373.10	911	37669	36758
ENST00000681407.1	1210	16060	14850
ENST00000563578.5	551	9640	9089
ENST00000399299.5	4005	26794	22789
ENST00000450023.6	7450	14471	7021
ENST00000639975.1	601	87226	86625
ENST00000276390.7	26	24537	24511
ENST00000367535.8	559	36330	35771
ENST00000563579.1	111	2014	1903
ENST00000681408.1	2029	388901	386872
ENST00000399300.7	5253	11257	6004
ENST00000450031.2	1843	23435	21592
ENST00000276393.8	447	96660	96213
ENST00000367536.5	558	36329	35771
ENST00000563584.5	6276	18495	12219
ENST00000639979.1	182885	694926	512041
ENST00000681410.1	4473	24851	20378
ENST00000450035.5	4	2976	2972
ENST00000399304.7	76	92965	92889
ENST00000518896.2	0	1846	1846
ENST00000276410.7	562	17286	16724
ENST00000367537.7	29798	82937	53139
ENST00000563587.5	160	9141	8981
ENST00000681411.1	40	154773	154733
ENST00000450036.1	1367	2944	1577
ENST00000399306.7	3378	13847	10469
ENST00000639981.1	13681	24566	10885
ENST00000518898.6	14937	26883	11946
ENST00000276414.4	160	4341	4181
ENST00000367545.8	6494	575884	569390
ENST00000563588.6	396	9878	9482
ENST00000450038.5	65	13817	13752
ENST00000399310.3	506	331324	330818
ENST00000681412.1	222	179558	179336
ENST00000518899.5	0	11558	11558
ENST00000276416.11	1007	49383	48376
ENST00000367547.8	121	55217	55096
ENST00000639983.2	431	11793	11362
ENST00000450041.6	0	12347	12347
ENST00000399312.3	123	69391	69268
ENST00000681413.1	97	6877	6780
ENST00000518901.5	9611	20912	11301
ENST00000276420.9	441	5959	5518
ENST00000367549.4	3220	51867	48647
ENST00000399322.7	4085	698601	694516
ENST00000450043.2	0	65426	65426
ENST00000681414.1	3097	28034	24937
ENST00000639984.1	34	4534	4500
ENST00000518906.1	0	13432	13432
ENST00000276431.9	2541	50072	47531
ENST00000367552.6	22	36037	36015
ENST00000450045.5	168	21815	21647
ENST00000399332.6	816	113607	112791
ENST00000681415.1	11792	40449	28657
ENST00000518907.5	9640	20929	11289
ENST00000563590.2	4293	25295	21002
ENST00000276440.12	220	232164	231944
ENST00000367553.6	4599	40081	35482
ENST00000639985.1	65	41697	41632
ENST00000450046.2	32634	99335	66701
ENST00000399334.7	101	72435	72334
ENST00000681416.1	1290	15033	13743
ENST00000518908.5	0	22532	22532
ENST00000276449.9	1576	8966	7390
ENST00000367554.7	16910	40350	23440
ENST00000450048.1	270	3566	3296
ENST00000399336.9	139	65403	65264
ENST00000681417.1	21	24481	24460
ENST00000639989.2	0	87351	87351
ENST00000518910.5	56615	71784	15169
ENST00000367555.5	4603	40618	36015
ENST00000276480.11	2362	106539	104177
ENST00000450049.7	3982	21638	17656
ENST00000399338.8	19	101807	101788
ENST00000681419.1	36080	79916	43836
ENST00000518913.5	154	12249	12095
ENST00000563591.5	19495	19873	378
ENST00000276500.4	122	78279	78157
ENST00000367556.5	3	23449	23446
ENST00000639992.1	78	89649	89571
ENST00000450050.6	3189	8566	5377
ENST00000399339.6	0	58546	58546
ENST00000681420.1	2060	18732	16672
ENST00000518915.5	313	30991	30678
ENST00000367557.8	52	23498	23446
ENST00000276520.12	320	61931	61611
ENST00000399349.5	76331	197540	121209
ENST00000450053.8	196	37859	37663
ENST00000681422.1	2950	5204	2254
ENST00000639994.1	23535	48678	25143
ENST00000518917.5	0	5821	5821
ENST00000276533.4	942	13485	12543
ENST00000367558.6	1672	6237	4565
ENST00000450056.7	9201	56911	47710
ENST00000399351.7	32058	60275	28217
ENST00000681423.1	26683	44509	17826
ENST00000518918.1	0	29710	29710
ENST00000563594.6	5498	18547	13049
ENST00000367559.7	1761	15389	13628
ENST00000276569.8	1939	25780	23841
ENST00000639995.1	92469	761596	669127
ENST00000450060.5	68	6944	6876
ENST00000399352.5	76333	197753	121420
ENST00000681426.1	131	1386	1255
ENST00000518925.5	143	31642	31499
ENST00000367565.2	1550	3186	1636
ENST00000276570.10	29995	79068	49073
ENST00000450066.6	223	38076	37853
ENST00000399353.5	76429	197738	121309
ENST00000681427.1	6387	12285	5898
ENST00000640001.1	731	7951	7220
ENST00000518929.5	48517	77778	29261
ENST00000276571.5	514	1688	1174
ENST00000367568.5	36111	37831	1720
ENST00000563597.5	373	5430	5057
ENST00000450067.6	521	35273	34752
ENST00000399355.6	76331	197554	121223
ENST00000518931.1	0	12076	12076
ENST00000681430.1	357	27434	27077
ENST00000640005.1	756	11361	10605
ENST00000276573.11	226	49044	48818
ENST00000367569.4	356	870	514
ENST00000450073.1	3600	5808	2208
ENST00000399362.8	2389	226257	223868
ENST00000518935.5	46	21822	21776
ENST00000681431.1	6628	8318	1690
ENST00000276576.11	18	11995	11977
ENST00000367570.6	891	322740	321849
ENST00000640006.2	5090	6786	1696
ENST00000399363.5	1781	22337	20556
ENST00000450074.6	3292	19973	16681
ENST00000681432.1	1865	15894	14029
ENST00000276585.9	266	112089	111823
ENST00000563599.5	63	1563	1500
ENST00000399365.7	2426	42146	39720
ENST00000450085.6	3314	4285	971
ENST00000681433.1	5366	46305	40939
ENST00000640007.1	32	9550	9518
ENST00000367571.3	143	8239	8096
ENST00000276590.5	597	32711	32114
ENST00000450087.1	7378	8214	836
ENST00000399367.7	76346	250924	174578
ENST00000681434.1	24303	60626	36323
ENST00000367572.3	1089	3553	2464
ENST00000276594.3	429	19915	19486
ENST00000518937.6	3374	137311	133937
ENST00000640012.1	0	6394	6394
ENST00000450089.6	282	83193	82911
ENST00000399379.7	1824	5265	3441
ENST00000563600.5	21	9139	9118
ENST00000681435.1	5533	8073	2540
ENST00000367573.7	228	322205	321977
ENST00000276602.10	23	38518	38495
ENST00000518949.5	0	107593	107593
ENST00000399380.7	1075	88077	87002
ENST00000450092.6	6877	17715	10838
ENST00000681437.1	70	14536	14466
ENST00000640015.1	181	695508	695327
ENST00000367574.9	359	12349	11990
ENST00000276603.10	23	38577	38554
ENST00000518951.6	9461	19357	9896
ENST00000450093.3	759	1407	648
ENST00000399391.7	0	107288	107288
ENST00000681438.1	106	18595	18489
ENST00000367576.6	140	21600	21460
ENST00000276609.8	333	147725	147392
ENST00000640017.1	2233	4932	2699
ENST00000518954.6	423	118031	117608
ENST00000563607.1	238	3277	3039
ENST00000399395.8	320	3876	3556
ENST00000450095.6	620	4659	4039
ENST00000681439.1	348	24107	23759
ENST00000276616.3	1356	23665	22309
ENST00000367577.7	203	2163	1960
ENST00000518958.1	2048	22991	20943
ENST00000640019.3	3979	6666	2687
ENST00000399396.7	3896	106786	102890
ENST00000450097.1	0	937	937
ENST00000681440.1	0	10047	10047
ENST00000276646.14	931	72663	71732
ENST00000367579.7	5	22141	22136
ENST00000518960.5	0	2970	2970
ENST00000450098.1	0	1121	1121
ENST00000399397.6	114	107365	107251
ENST00000681441.1	6358	27440	21082
ENST00000640021.1	25986	36776	10790
ENST00000367580.6	25	22296	22271
ENST00000276654.10	1440	102231	100791
ENST00000518971.1	0	2820	2820
ENST00000563612.1	545	3023	2478
ENST00000399398.3	2100	3418	1318
ENST00000450102.6	356	89199	88843
ENST00000681443.1	4332	13572	9240
ENST00000367582.7	181	147386	147205
ENST00000276659.10	1762	184046	182284
ENST00000640024.1	13709	50119	36410
ENST00000518974.5	0	4509	4509
ENST00000399402.7	439	78015	77576
ENST00000276682.8	176	112249	112073
ENST00000367584.8	146	288695	288549
ENST00000681444.1	669	33369	32700
ENST00000518976.1	0	1622	1622
ENST00000640027.1	232	24742	24510
ENST00000399408.7	175	196292	196117
ENST00000276689.8	64	11299	11235
ENST00000367587.1	359	19865	19506
ENST00000563615.5	0	361	361
ENST00000518977.5	64	36402	36338
ENST00000399409.7	80	7262	7182
ENST00000681446.1	357	10692	10335
ENST00000640028.1	497	52308	51811
ENST00000367588.9	347	36249	35902
ENST00000276692.11	99	51427	51328
ENST00000518979.5	22121	31619	9498
ENST00000399410.8	136	196224	196088
ENST00000640029.1	3	763081	763078
ENST00000681447.1	19051	53237	34186
ENST00000276699.10	176	27908	27732
ENST00000367589.3	170	253910	253740
ENST00000518980.5	64	3902	3838
ENST00000399422.5	260	26025	25765
ENST00000563617.1	7831	19141	11310
ENST00000640030.1	0	11927	11927
ENST00000681449.1	27238	146836	119598
ENST00000276704.6	139	22513	22374
ENST00000367590.9	180	254114	253934
ENST00000518981.5	9636	196704	187068
ENST00000399423.8	775	3745	2970
ENST00000640033.2	46	3279	3233
ENST00000367591.5	238	39525	39287
ENST00000276708.9	308	30902	30594
ENST00000518982.5	13983	72084	58101
ENST00000681450.1	27	8242	8215
ENST00000399425.6	132715	292222	159507
ENST00000563622.5	117	15590	15473
ENST00000276737.10	13379	238799	225420
ENST00000367592.5	236	21995	21759
ENST00000640035.1	8679	32453	23774
ENST00000518983.1	731	1185	454
ENST00000399429.8	761	178341	177580
ENST00000681451.1	4810	32451	27641
ENST00000276816.8	383	17892	17509
ENST00000367595.4	136	214874	214738
ENST00000518986.5	0	1076	1076
ENST00000640036.1	2088	90429	88341
ENST00000399433.7	645	5948	5303
ENST00000681454.1	25114	51509	26395
ENST00000276826.5	1246	79674	78428
ENST00000367596.5	25	305	280
ENST00000518989.1	0	1904	1904
ENST00000399434.2	910	5498	4588
ENST00000640039.1	7409	18112	10703
ENST00000563628.6	208	5673	5465
ENST00000276833.9	127	5649	5522
ENST00000367600.5	11	44240	44229
ENST00000681456.1	21957	37106	15149
ENST00000399438.8	34	40819	40785
ENST00000518990.5	248	6204	5956
ENST00000640040.1	44	8269	8225
ENST00000276893.10	292	95367	95075
ENST00000399440.7	325	6881	6556
ENST00000681458.1	899	1804	905
ENST00000563633.5	66	8005	7939
ENST00000367601.8	149	273432	273283
ENST00000640043.1	0	90705	90705
ENST00000276914.7	490	11969	11479
ENST00000399441.4	1369	20704	19335
ENST00000681459.1	18579	40051	21472
ENST00000640044.1	3	452472	452469
ENST00000367602.8	39	44394	44355
ENST00000276925.7	3087	6462	3375
ENST00000399442.1	438	1569	1131
ENST00000518991.6	10034	10596	562
ENST00000563634.1	0	21584	21584
ENST00000640048.1	0	15156	15156
ENST00000367603.8	1641	30601	28960
ENST00000276927.3	69	1201	1132
ENST00000681462.1	460	4627	4167
ENST00000399443.7	1137	64357	63220
ENST00000518992.5	0	71567	71567
ENST00000640050.1	178	118437	118259
ENST00000367604.6	1632	30592	28960
ENST00000276935.6	0	250860	250860
ENST00000399444.7	1871	19287	17416
ENST00000518995.5	0	100592	100592
ENST00000681463.1	8066	50234	42168
ENST00000367607.8	31372	165662	134290
ENST00000640051.2	33	16227	16194
ENST00000276943.3	47	1287	1240
ENST00000399448.5	149	16116	15967
ENST00000518998.5	3773	60171	56398
ENST00000563637.5	49	2207	2158
ENST00000681467.1	168	34446	34278
ENST00000367608.6	471	145295	144824
ENST00000640055.1	987	16177	15190
ENST00000276960.7	7971	28488	20517
ENST00000518999.5	180	4795	4615
ENST00000399451.6	3037	195298	192261
ENST00000367609.8	323	145230	144907
ENST00000640056.1	5125	9826	4701
ENST00000681470.1	261448	392241	130793
ENST00000276974.7	1684	137199	135515
ENST00000399455.2	120	118202	118082
ENST00000519004.5	1202	20108	18906
ENST00000367612.7	6107	14104	7997
ENST00000640060.1	31	14939	14908
ENST00000277010.9	913	3640	2727
ENST00000399464.7	498	18341	17843
ENST00000519010.5	10487	90933	80446
ENST00000681471.1	5238	49462	44224
ENST00000563638.5	0	1127	1127
ENST00000367614.5	1003	102254	101251
ENST00000277082.9	119	32627	32508
ENST00000399466.6	125	13456	13331
ENST00000640064.1	142543	142781	238
ENST00000519011.5	1232	26358	25126
ENST00000681472.1	15696	68116	52420
ENST00000367615.9	637	26466	25829
ENST00000399469.2	0	5149	5149
ENST00000277120.8	1020	354201	353181
ENST00000519014.1	8163	9909	1746
ENST00000640067.1	64	12350	12286
ENST00000367616.4	637	26263	25626
ENST00000681473.1	167	1923	1756
ENST00000399481.6	4098	19386	15288
ENST00000277141.10	947	38220	37273
ENST00000519016.5	0	4915	4915
ENST00000563640.1	0	84796	84796
ENST00000640068.1	6373	16022	9649
ENST00000367618.8	539	191556	191017
ENST00000399489.5	791	3255	2464
ENST00000519018.5	8	10020	10012
ENST00000277165.11	231	116188	115957
ENST00000681474.1	36092	79562	43470
ENST00000640069.1	12981	25340	12359
ENST00000367619.8	8888	61476	52588
ENST00000399494.5	453	3414	2961
ENST00000519019.5	45907	53439	7532
ENST00000277198.6	33083	206741	173658
ENST00000681476.1	6738	31459	24721
ENST00000367621.1	110	72123	72013
ENST00000399496.8	4053	22138	18085
ENST00000563641.6	73062	76208	3146
ENST00000277216.3	3	1909	1906
ENST00000519020.5	0	17336	17336
ENST00000640077.1	0	9431	9431
ENST00000367623.8	3	125151	125148
ENST00000399499.5	3631	21716	18085
ENST00000681477.1	61546	98899	37353
ENST00000519024.5	0	20166	20166
ENST00000277225.10	60218	155367	95149
ENST00000640081.1	15	32061	32046
ENST00000367625.8	59	4242	4183
ENST00000399503.4	25	82644	82619
ENST00000519025.5	685	2627	1942
ENST00000277309.3	0	1894	1894
ENST00000681478.1	164853	182981	18128
ENST00000367627.8	59	14330	14271
ENST00000640086.1	1141	26391	25250
ENST00000399506.9	3524	32112	28588
ENST00000277415.15	285	22762	22477
ENST00000563649.1	0	6833	6833
ENST00000681479.1	5904	25988	20084
ENST00000640093.1	230466	760639	530173
ENST00000399510.8	821	31229	30408
ENST00000277458.5	3188	8651	5463
ENST00000367629.1	508	16621	16113
