transcript_id	cds_start	cds_end	transcript_length	genomic_cds_starts	genomic_cds_ends
ENST00000678747.1	9728	134152	124424	67074253,67076482,67086007,67091803,67093543,67095293,67118248,67118743,67131951,67137456,67149783,67154024,67158447,67158991,67161811,67163732,67164391,67172416,67175296,67177680,67179863,67190650,67193464,67195382	67074351,67076581,67086110,67091883,67093641,67095732,67118369,67118821,67132080,67137603,67149935,67154136,67158596,67159137,67161915,67163798,67164508,67172555,67175436,67177726,67179926,67190759,67193602,67195593
ENST00000678748.1	0	1466	1466	81693503,81694815	81693581,81694853
ENST00000678749.1	2445	44534	42089	75084564,75087018,75088480,75091270,75095372,75097100,75100992,75101657,75103842,75105950,75106502,75107343,75109685,75110321,75113339,75114203,75117195,75118830,75120510,75121119,75124046	75084686,75087230,75088641,75091478,75095431,75097270,75101153,75101765,75103997,75105996,75106702,75107487,75109877,75110371,75113403,75114313,75117326,75118935,75120580,75121174,75124088
ENST00000678751.1	599	819	220	42233095	42233205
ENST00000678757.1	2483	6886	4403	64500740,64502010,64502162,64502439,64502926,64503188,64503430,64503803,64503983	64500882,64502069,64502223,64502549,64503098,64503348,64503571,64503868,64504108
ENST00000678758.1	0	13415	13415	131079230,131082059,131085506,131087476,131087718,131091537	131079298,131082161,131085699,131087622,131087817,131091787
ENST00000678760.1	48	55773	55725	30622339,30628209,30630477,30633947,30638125,30639777,30643316,30649528,30650565,30653489,30670256,30673257,30673924,30674984,30676784	30622399,30628279,30630565,30634037,30638247,30639864,30643405,30649583,30650650,30653588,30670395,30673347,30673997,30675065,30676810
ENST00000678761.1	460	13973	13513	197487046,197487858,197488317,197489002,197490197,197493324,197494157,197494657,197495294,197497140,197498675	197487198,197488036,197488491,197489247,197490296,197493492,197494250,197494752,197495376,197497392,197498848
ENST00000678762.1	0	835	835	70091757,70092337	70091954,70092366
ENST00000678765.1	1911	66507	64596	160502104,160504958,160508107,160509800,160514077,160515452,160525800,160525938,160527953,160530855,160531462,160535513,160535661,160535808,160536796,160565214	160502202,160505052,160508269,160509871,160514181,160515580,160525844,160526107,160528039,160530940,160531557,160535565,160535690,160535897,160536840,160565282
ENST00000678766.1	1193	37608	36415	32901605,32906465,32908368,32910223,32911448,32911886,32919885,32920245,32922257,32922640,32923585,32925871,32928094,32929822,32932515,32935492	32901635,32906580,32908534,32910455,32911670,32912124,32920084,32920385,32922346,32922735,32923740,32926109,32928264,32930044,32932600,32935558
ENST00000678769.1	20693	27806	7113	19962527,19963566,19964168,19966626,19968536	19962815,19963759,19964299,19966718,19968736
ENST00000678770.1	14273	17478	3205	150577375,150578244,150578843	150577491,150578491,150579530
ENST00000678771.1	126	13339	13213	134738621,134741066,134743987,134750759	134738792,134741523,134744052,134750950
ENST00000678772.1	4424	51561	47137	18142661,18145233,18150821,18159084,18161820,18162377,18181710,18183123,18184602,18187286	18142919,18145351,18150942,18159265,18162239,18162945,18181846,18183298,18184792,18187459
ENST00000678773.1	1334	36637	35303	108201885,108202983,108203401,108214607,108216412,108217334,108228267,108229070,108234998,108236161	108201923,108203117,108203503,108214716,108216513,108217460,108228391,108229195,108235102,108236193
ENST00000678774.1	97	5652	5555	171387949,171390051,171391305,171391706,171392710,171392914	171388006,171390130,171391424,171391799,171392816,171392982
ENST00000678775.1	662	13641	12979	178432097,178436145,178441610,178443267,178444422	178432254,178436319,178441704,178443384,178444478
ENST00000678776.1	10854	12842	1988	226881908,226883710	226882048,226883733
ENST00000678777.1	4812	47667	42855	18142661,18145233,18150821,18159084,18161823,18162377,18181710,18183123,18183535	18142919,18145351,18150942,18159265,18162239,18162945,18181846,18183298,18183539
ENST00000678778.1	4000	9565	5565	32972899,32974462,32975384,32976031,32976250,32976562,32977260	32972927,32974765,32975521,32976169,32976464,32976936,32977265
ENST00000678779.1	2559	11636	9077	26192516,26193251,26193575,26195847,26196401,26196557,26196807,26197315,26197622,26200572	26192577,26193373,26193694,26195909,26196481,26196658,26197017,26197461,26197732,26200577
ENST00000678780.1	15990	16840	850	7744948,7745518	7745018,7745623
ENST00000678782.1	0	142	142	53065602	53065673
ENST00000678783.1	99	13210	13111	161202386,161203437,161206407,161209193,161209483,161210111,161210304,161210591,161212351,161213380,161213649,161213864,161214156	161202480,161203543,161206597,161209313,161209595,161210188,161210389,161210710,161212480,161213475,161213732,161213921,161214193
ENST00000678784.1	11336	28274	16938	226881908,226883705,226885538,226888091,226888829,226890035,226891278,226891743,226897720	226882048,226883919,226885679,226888158,226889049,226890133,226891361,226891844,226897751
ENST00000678785.1	3078	6233	3155	131506154,131506403,131507368,131508911	131506220,131506453,131507514,131508979
ENST00000678786.1	201	41184	40983	15591934,15595145,15595490,15596734,15597375,15599669,15602548,15603192,15603814,15604437,15605950,15606150,15607175,15613224,15617244,15618181,15620208,15621065,15623436,15627054,15629602,15629990,15630776	15591949,15595196,15595553,15596763,15597471,15599716,15602631,15603275,15603890,15604509,15606026,15606264,15607313,15613284,15617342,15618270,15620396,15621116,15623582,15627145,15629697,15630110,15630906
ENST00000678787.1	0	126114	126114	119876413,120002046	119876508,120002239
ENST00000678788.1	30	61806	61776	41469147,41499726,41507791,41511876,41515377,41515767,41517527,41518496,41520171,41522830,41523205,41523830,41524846,41525193,41526262,41527288,41527901,41528479	41469182,41499862,41508049,41511968,41515535,41515917,41517631,41518572,41520276,41522987,41523278,41523941,41524968,41525348,41526453,41527420,41528022,41528613
ENST00000678789.1	2520	4785	2265	44799472,44799702,44801287	44799480,44799874,44801422
ENST00000678790.1	1131	59400	58269	61478820,61481185,61482380,61482957,61483937,61485768,61488165,61488588,61490642,61492035,61492325,61492567,61492915,61493894,61495455,61496879,61498673,61498865,61499713,61501996,61502249,61522611,61526420,61533772	61478966,61481281,61482539,61483091,61484105,61485962,61488271,61488771,61490776,61492198,61492481,61492748,61493053,61494091,61495613,61497007,61498792,61498913,61499894,61502040,61502310,61522683,61526521,61533897
ENST00000678792.1	2324	37400	35076	42315745,42316789,42317182,42322282,42323004,42323260,42323573,42324711,42324963,42326116,42329410,42329554,42329747,42331472,42333673,42333891,42337435,42337763,42338731,42339314,42345559,42346569,42348389	42315800,42316901,42317224,42322494,42323143,42323354,42323625,42324846,42325061,42326199,42329457,42329647,42329791,42331531,42333765,42334049,42337586,42337857,42338812,42339409,42345657,42346713,42348516
ENST00000678793.1	4962	16580	11618	161202386,161203437,161206407,161209193,161209483,161209857,161210111,161210304,161210591,161212351,161212588	161202480,161203543,161206597,161209313,161209595,161209931,161210188,161210389,161210710,161212480,161212743
ENST00000678794.1	17321	21881	4560	138571077,138573777,138574068,138575238	138571141,138573850,138574126,138575340
ENST00000678797.1	91	67926	67835	108201885,108202983,108203401,108214607,108216412,108217334,108228267,108229070,108234998,108236161,108239958,108241799,108268246	108201923,108203117,108203503,108214716,108216513,108217460,108228391,108229195,108235102,108236203,108240075,108241913,108268365
ENST00000678798.1	3581	21614	18033	75645430,75646338,75647029,75648639,75653983,75655066,75655768,75656924,75657557,75658843,75661931	75645702,75646456,75647157,75648741,75654081,75655246,75655870,75657014,75657730,75658924,75662025
ENST00000678799.1	23085	23335	250	78944856	78944981
ENST00000678803.1	21	9518	9497	42658447,42658844,42659228,42659522,42660862,42664863,42665980,42666547,42667351	42658512,42658908,42659251,42659566,42660904,42664955,42666067,42666587,42667419
ENST00000678804.1	695	66467	65772	10134065,10135736,10136121,10137076,10137832,10138439,10139676,10140046,10140781,10141105,10142028,10143766,10146351,10148884,10149453,10149853,10151398,10151750,10154293,10154586,10154905,10155853,10156391,10159658,10159842,10160018,10160384,10162667,10163326,10166598,10168330,10173090,10173871,10175540,10177292,10180350,10180778,10182041,10194820	10134307,10135852,10136287,10137280,10138009,10138605,10139817,10140328,10140909,10141189,10142220,10143987,10146524,10149017,10149657,10149968,10151545,10151847,10154479,10154773,10155056,10155945,10156509,10159767,10159922,10160063,10160418,10162748,10163360,10166685,10168364,10173174,10173905,10175618,10177367,10180569,10180885,10182077,10194899
ENST00000678805.1	1872	4137	2265	44799472,44799702,44801287	44799480,44799874,44801422
ENST00000678806.1	0	1600	1600	102362475,102363710	102362664,102363798
ENST00000678808.1	0	1875	1875	64466901,64468573	64467082,64468584
ENST00000678809.1	13000	19399	6399	3076824,3077779,3080979,3082547	3076987,3077935,3081116,3082657
ENST00000678811.1	303	13428	13125	3138031,3138235,3138904,3140687,3143389,3143606,3144292,3145596,3147150,3147572,3147987,3148171,3149621	3138124,3138337,3139049,3140812,3143501,3143731,3144366,3145716,3147250,3147737,3148063,3148291,3149710
ENST00000678814.1	2850	9099	6249	64501109,64502010,64502162,64502439,64502926,64503188,64503430,64503803,64503983,64504222,64504677,64506076	64501143,64502069,64502223,64502549,64503098,64503348,64503571,64503868,64504116,64504318,64504842,64506119
ENST00000678815.1	26	4518	4492	74174384,74178656	74174442,74178737
ENST00000678816.1	1136	28239	27103	85615342,85622482,85623977,85636967,85637243,85640221,85640446,85641292	85615347,85622687,85624112,85637143,85637356,85640328,85640564,85641439
ENST00000678819.1	19	33883	33864	41469147,41499726,41502630	41469182,41499862,41502735
ENST00000678820.1	11347	28262	16915	226881908,226883705,226885538,226888091,226888829,226891278,226891746,226894007,226897720	226882048,226883919,226885679,226888158,226889049,226891361,226891844,226894125,226897731
ENST00000678823.1	771	15678	14907	65521266,65523560,65524056,65524564,65524965,65528260,65529212,65529594,65531357,65532561,65533610,65534480	65521287,65523707,65524262,65524614,65525050,65528369,65529258,65529878,65531438,65532630,65533735,65534715
ENST00000678824.1	929	27148	26219	92454444,92455576,92456359,92461191,92463731,92465676,92468879,92470254,92474841,92475884,92479277	92454539,92455643,92456431,92461252,92464003,92465843,92468990,92470345,92474961,92475994,92479387
ENST00000678825.1	0	5186	5186	151799212,151803885	151799313,151804091
ENST00000678827.1	3356	37192	33836	42316827,42317182,42322282,42323004,42323260,42323573,42324711,42324963,42326116,42329410,42329554,42329747,42331472,42333673,42333891,42337435,42337763,42338731,42339314,42345559,42346569,42348389	42316851,42317224,42322494,42323143,42323354,42323625,42324846,42325061,42326199,42329457,42329647,42329776,42331531,42333765,42334049,42337586,42337857,42338812,42339409,42345657,42346713,42348516
ENST00000678828.1	442	11678	11236	231455191,231455401,231456010,231456631,231457001,231457643,231458266,231459001,231460152,231460478,231460669,231461540,231463200,231464336	231455267,231455624,231456136,231456764,231457124,231457800,231458344,231459125,231460293,231460564,231460866,231462017,231463316,231464353
ENST00000678829.1	3205	5489	2284	6968532,6970196,6970417	6968595,6970280,6970543
ENST00000678830.1	7028	17961	10933	71290638,71291779,71294227,71296565,71296851,71297377,71297588,71297836,71298469,71298707,71299942	71290791,71291972,71294528,71296660,71297047,71297461,71297677,71297938,71298508,71298816,71300076
ENST00000678831.1	621	8658	8037	41684599,41686090,41687094,41687753,41687908,41689731,41690663,41691001	41685078,41686237,41687169,41687809,41688028,41689811,41690917,41691213
ENST00000678832.1	63829	68210	4381	240021203,240025227	240021412,240025301
ENST00000678833.1	1289	7262	5973	131504219,131506114,131506403,131507368,131509743	131504340,131506220,131506453,131507514,131509756
ENST00000678835.1	11391	20031	8640	226881908,226883705,226885538,226888091,226888829,226889758	226882048,226883919,226885679,226888158,226889049,226889762
ENST00000678836.1	14073	37384	23311	34996710,34999558,35000936,35007283,35008627,35008774,35011509,35013346,35013802,35014744,35018966	34996787,34999649,35001020,35007387,35008693,35008831,35011659,35013494,35013902,35014830,35019012
ENST00000678838.1	422	3665	3243	52229034,52229661,52229920,52230870,52231127,52231444	52229201,52229782,52230070,52230995,52231231,52231527
ENST00000678842.1	35	6388	6353	32222442,32222538,32224034,32224410,32228499	32222444,32222630,32224121,32224475,32228524
ENST00000678844.1	28554	123562	95008	92480826,92483255,92487196,92490493,92504794,92506442,92507575,92508113,92508728,92510050,92514920,92531748,92534578,92537366,92573922	92480916,92483337,92487318,92490595,92504897,92506522,92507666,92508205,92508890,92510162,92515042,92531917,92534785,92537550,92574019
ENST00000678845.1	662	13641	12979	178432097,178436145,178441610,178443267,178444422	178432254,178436319,178441704,178443384,178444478
ENST00000678846.1	0	12193	12193	81685637,81686312,81687003,81688704,81690182,81690674,81691447,81693503,81693654,81693870,81694815,81694924,81695786,81696357	81685689,81686387,81687095,81688827,81690234,81690742,81691571,81693581,81693752,81693965,81694853,81695067,81695999,81696468
ENST00000678849.1	3737	10636	6899	231458616,231459001,231460152,231460478,231460669,231461540,231463200,231464336	231458620,231459125,231460293,231460564,231460866,231462017,231463316,231464353
ENST00000678853.1	1942	3844	1902	49722290,49722972,49723254,49723392,49723598	49722358,49723114,49723302,49723472,49723726
ENST00000678854.1	14669	33196	18527	151786621,151790323,151790889,151804406	151786715,151790404,151790990,151804639
ENST00000678855.1	32432	35342	2910	3170171,3170734,3172717	3170206,3170953,3172772
ENST00000678856.1	528	34748	34220	148978973,148981355,148983620,148991010,148994421,148997264,148998400,149000423,149000722,149005393,149007963,149010135,149011570	148978990,148981561,148983766,148991198,148994538,148997340,148998509,149000524,149000782,149005464,149008067,149010351,149011676
ENST00000678860.1	23	38613	38590	73008887,73013895,73020684,73022216,73024822,73026940,73032042,73038706,73039116,73045961	73009205,73013990,73020805,73022302,73024971,73027052,73032133,73038795,73039219,73046137
